text,intra_sentence_similarity
and them is I think the mother and the two little girls at the beginning,0.3088468909263611
and then they grow up and shes still working Cinderella,0.28830334544181824
and so there is,0.40994828939437866
Cinderella is all the animals sortof alike,0.29555895924568176
and except the one that,0.5377811193466187
she has it in her hand hand at,0.2975160777568817
I dont know what kind of animal it is,0.30706191062927246
but that but only the one that is growling youknow,0.4207724332809448
but otherwise and then they look she he,0.4553857445716858
no here I go again,0.418306440114975
Cinderella looks out and sees the the castle,0.30305343866348267
and and she in her mirror she sees a a picture a picture,0.3253275752067566
and she I dont know how she gets out but she a wears it,0.2845665514469147
and they says they say,0.4128597378730774
anyhow she the prince invites her to dance,0.2751505374908447
and the,0.7914137840270996
anyhow its midnight,0.30878984928131104
I think that it would be,0.5114927887916565
going back there was a godfairy,0.39403289556503296
and and so when the prince she looks at the clock and realizes its just youknow a couple minutes before twelve,0.2548767030239105
and she hurries up to run,0.30793577432632446
and she drops her her shoe fell off,0.3080757260322571
and they came the,0.4732794761657715
I dont know what his name was but he has the shoes that he hasta fit,0.22716481983661652
and it doesnt fit on the two women,0.22171877324581146
but on Cinderella it fits,0.2954052686691284
and they the prince and she get married and live happily ever after,0.313581258058548
well first of all you get the bread out,0.3086801767349243
put it on a saucer,0.29335057735443115
and then you unscrew the the peanut butter jar,0.3428071439266205
and I have a a,0.3873997628688812
well its good for strokes,0.36739644408226013
and so I did that,0.4158477485179901
and I spooned it out,0.34245264530181885
not spoon it out,0.43394410610198975
I cut s,0.3527657091617584
and I spread my bread with peanut butter,0.31875163316726685
and then I I put jelly on the other side,0.28028634190559387
and I put,0.3515527546405792
and and then it it wouldnt go,0.3402032256126404
so I shook it,0.4758434593677521
and it came out all way so I hadta slice it,0.34204113483428955
and then I smeared it,0.3798072934150696
I I did that last night,0.4273059666156769
its good,0.5212161540985107
talking its good,0.4348238706588745
yes I do,0.6168991327285767
it was at a affair,0.3160780966281891
and I didnt feel well,0.2978806495666504
and it was in Washington,0.33482956886291504
and FirstnameT is my husband,0.30002325773239136
he was saying to me,0.37268707156181335
and it was the night time,0.400729775428772
and when we got back to my house I didnt feel well,0.27084988355636597
and I didnt I told him and he said,0.2628508508205414
and he went s downstairs,0.2613292932510376
and I vomited,0.44214144349098206
and I did not know,0.395702064037323
the people were the technicians were doing something but I did not know what they were doing,0.3760847747325897
and I said when I woke up the I said,0.25937193632125854
he said,0.5283018350601196
I couldnt talk,0.4036474823951721
and I said,0.32917967438697815
he said,0.5283018350601196
I did,0.6887387633323669
and it he,0.47964394092559814
but the doctor said it was a stroke,0.31046178936958313
and it was a severe stroke,0.34975525736808777
and it was,0.4142388105392456
and it was hard,0.37649068236351013
I was I did walking and talking,0.3328908681869507
I couldnt walk,0.3935771584510803
the white,0.6478239297866821
no no no,0.9999998807907104
okay,0.9999999403953552
the,0.9999997019767761
so I hadta learn to walk,0.4107811748981476
I couldnt talk,0.4036474823951721
I could only say,0.45777392387390137
I hadta learn to talk again,0.4191128611564636
and,1.0
Kernan hospital they did a wonderful job,0.25296521186828613
and Kernan the UniversityofMaryland downtown on Main street oh they did a wonderful job,0.1684357076883316
and other other other people did a wonderful job too,0.35663726925849915
yeah,1.0
okay,0.9999999403953552
when I was an adult,0.30723026394844055
okay,0.9999999403953552
when I was happy it was Geneva swtlndu,0.3217061161994934
and I was going I was I worked for printing printing,0.2931341230869293
and I had a job for printing presses,0.3138638138771057
and the government sent me over to work on a printing press to look at it,0.26761922240257263
that was a buflu,0.5146632790565491
sad,0.9999999403953552
it was a most happy time,0.34013545513153076
I went to work in a printing press,0.2863089144229889
I worked at,0.3387131989002228
you see,0.6964185237884521
youknow they have a,0.37680783867836
how how can I say it,0.46601200103759766
they have a numbering machine that puts the the numbers on,0.3399474024772644
I worked for them,0.3499290347099304
and we were going to see how they put the numbers on,0.30434221029281616
and it was marvelous,0.3176953196525574
and I worked I worked in that and Lausanne swtlndu,0.3029641807079315
oh,0.9999998807907104
oh,0.9999998807907104
I cant,0.5216885805130005
I,1.0
name some,0.5409283638000488
yes,0.9999998807907104
but they hafta be n swplndu,0.28209245204925537
no,0.9999999403953552
yes,0.9999998807907104
the l,0.4476376175880432
yeah,1.0
Lausanne,0.9999998807907104
we went there and oh it was so nice,0.25942617654800415
we,1.0
yes,0.9999998807907104
we went on the train,0.3132055401802063
and they were such amazing boats and,0.39134690165519714
oh oh oh oh,0.9999997019767761
we went in the winter time,0.34105974435806274
and oh it was amazing,0.2511180639266968
yes,0.9999998807907104
I liked it alot,0.4391588866710663
okay,0.9999999403953552
the boy is kicking a soccer ball,0.2843300998210907
okay,0.9999999403953552
okay,0.9999999403953552
okay,0.9999999403953552
alright,0.9999998807907104
alright,0.9999998807907104
the,0.9999997019767761
oh okay,0.6638365983963013
now one two three,0.5698519945144653
oh okay,0.6638365983963013
okay,0.9999999403953552
okay,0.9999999403953552
the girl is,0.3749628961086273
okay,0.9999999403953552
no no,0.9999998807907104
wait a minute,0.4034503698348999
okay,0.9999999403953552
okay,0.9999999403953552
okay,0.9999999403953552
alright,0.9999998807907104
no no,0.9999998807907104
okay,0.9999999403953552
alright,0.9999998807907104
yeah,1.0
yeah,1.0
alright,0.9999998807907104
the story of Cinderella,0.4161931276321411
the a a very wicked woman and her daughters,0.35549214482307434
and Cinderella she was a daughter of a stepdaughter,0.30616647005081177
and they didnt like her,0.3269008696079254
the two daughters and the stepmother,0.48611223697662354
so they treat her very badly,0.41141846776008606
and she talked to the birds and trees and,0.3493139445781708
she said,0.5303276181221008
okay,0.9999999403953552
and a long time ago a thing a note came from the palace and it said they are going to have a ball,0.24681492149829865
and and the daughters and the mother said,0.4889979660511017
and sndwlu,1.0
and the mother said,0.4330568015575409
sndwlu,0.0
for so her Cin her stepmother said,0.3017413020133972
so a fairy godmother came to snlu,0.297911673784256
and she said,0.38078364729881287
and she made up,0.3262959122657776
I dont,0.5639047622680664
I know but I cant say it,0.43900489807128906
so she did help sndwu,0.4094163179397583
and and the pntsu,0.8145900964736938
and the the stepmother said and her brother said,0.4030545651912689
and they dance,0.537355363368988
snwlu,0.0
and,1.0
oh,0.9999998807907104
the fairy godmother said,0.3354158401489258
and they dance and one,0.4934811294078827
it was going on to twelve but it sku,0.2794441282749176
sndwlu,0.0
and the pntsu,0.7914137840270996
and sndwu,1.0
and she went home,0.37391024827957153
and the prince was sad,0.32211899757385254
and her his prince,0.5418626666069031
no no,0.9999998807907104
and in prince said,0.3553391695022583
and the,0.7914137840270996
I dont know I know who it is but I dont I have in my mind,0.3327406942844391
but anyway the mother and the daughters said,0.35188406705856323
oh s,0.5611106157302856
the fairy,0.5546581149101257
a a sipper,0.6426352262496948
the prince saw it and said,0.289360374212265
and he found it,0.37553897500038147
and they were in love again,0.37282267212867737
okay,0.9999999403953552
oh,0.9999998807907104
first I get,0.42705821990966797
put it on the bed,0.29665517807006836
put a butter no no peanut butter on the sped,0.24627919495105743
and thats how I make a peanut butter and,0.2808631360530853
you said jelly,0.3686494827270508
tch s,0.5926027297973633
Im sorry,0.4229740798473358
I should have said,0.4390605092048645
take the,0.5865477919578552
peanut butter jelly and,0.48653608560562134
ha,1.0
alright,0.9999998807907104
wonderful,1.0000001192092896
moreq,0.0
oh oh oh my speech is exceptionally good,0.28361040353775024
yes,0.9999998807907104
okay,0.9999999403953552
alright,0.9999998807907104
yes,0.9999998807907104
I dont know the day,0.3042276203632355
but I know,0.6236103773117065
ohboy it was,0.5629053115844727
and it was on a,0.32896658778190613
and s,0.5242151021957397
oh,0.9999998807907104
ohboy,0.0
September and it was,0.34441158175468445
berry,1.0
and,1.0
and my husband and I,0.3687118887901306
I dont know what day it was,0.3317694067955017
but I know it was so I,0.48889684677124023
I cant say it but,0.40564820170402527
yes yes,0.9999999403953552
speech therapy,0.6085995435714722
HowardCountyHospital then I went to,0.42836642265319824
can I have a pen and a paper,0.29341253638267517
then I went to KernanHospital,0.42836642265319824
and then oh it was on,0.2699114978313446
yes,0.9999998807907104
and then I got better,0.3878830075263977
and speech,0.5880306959152222
yes,0.9999998807907104
okay,0.9999999403953552
alright,0.9999998807907104
oh,0.9999998807907104
Kernan,1.0
a long time ago s,0.28650963306427
he is not,0.44942325353622437
but,1.0000001192092896
but its good,0.48449504375457764
yes yes,0.9999999403953552
but I dont know what I dont know what its about,0.39437732100486755
but Kernan,0.45147958397865295
and I got outof the wheelchair and,0.24940495193004608
and it was bad,0.3233121633529663
and I was I couldnt get to my,0.2878280580043793
ohboy,0.0
I couldnt get up,0.3617765009403229
and I was scared outof my mind,0.2557743489742279
and,1.0
but God helped me to do amazing things that I could swimu,0.3724328875541687
and the nurse came in and put me back in my chair,0.2489728182554245
I was happy,0.4446221590042114
and I was,0.36448144912719727
oh,0.9999998807907104
alright,0.9999998807907104
alright,0.9999998807907104
it went into the,0.3603053390979767
it went up,0.3984494209289551
no,0.9999999403953552
and,1.0
no,0.9999999403953552
the,0.9999997019767761
oh no,0.545691967010498
man,1.000000238418579
okay,0.9999999403953552
okay alright,0.8482626676559448
okay,0.9999999403953552
the,0.9999997019767761
he doesnt wanna,0.36542049050331116
but,1.0000001192092896
okay,0.9999999403953552
okay,0.9999999403953552
alright,0.9999998807907104
okay,0.9999999403953552
the bird is singing,0.3648459315299988
the dog,0.4725133180618286
the cat is,0.3677302896976471
no,0.9999999403953552
no,0.9999999403953552
and its,0.7250286340713501
no,0.9999999403953552
no,0.9999999403953552
the firemen,0.6850066184997559
and its going to be,0.3639252185821533
I dont know what,0.5081658363342285
but,1.0000001192092896
okay,0.9999999403953552
oh yeah mhm mhm mhm,0.8460387587547302
okay,0.9999999403953552
and when youre finished I will take away the book and ask you to tell me the story in your own words,0.23821666836738586
okay,0.9999999403953552
okay,0.9999999403953552
Cinderella was a butflu,0.44608375430107117
she had three no s,0.27382537722587585
and they made mean jokes about her her kozu,0.3135673999786377
she taked,0.5403342843055725
but s,0.5198231339454651
but,1.0000001192092896
all of her animals and all of her animals and mice they were good to her,0.3332306742668152
but her stepummother,0.618726372718811
s,1.0000001192092896
there was a ball,0.37701529264450073
and all of the fair ladies were should come to it,0.31810620427131653
so the pntsu,0.503961443901062
and s,0.5242151021957397
oh I dont know,0.4556059241294861
I know s,0.45516151189804077
and s,0.5242151021957397
s,1.0000001192092896
one of the ladies and,0.4210163950920105
he,0.9999998807907104
and well,0.7609344720840454
Cinderella and a,0.42040807008743286
okay,0.9999999403953552
the,0.9999997019767761
xxx,1.0
okay alright,0.8482626676559448
the mother spmu,0.6241585612297058
and they didnt want Cinderella,0.2908412516117096
so,0.9999999403953552
and sndru,1.0
so the the s,0.40640461444854736
and the girls bad girls were off,0.301003098487854
and sndru,1.0
and the,0.7914137840270996
oh the oh oh,0.5308581590652466
oh,0.9999998807907104
fairy godmother,0.6024835705757141
thankyou God,0.5991985201835632
fairy gdmu,0.9999998807907104
its in the book,0.43682703375816345
she was amazing,0.39995643496513367
and she got a horse and a s,0.27343761920928955
and she made her a,0.3772617280483246
oh and she was marvelous,0.2450387328863144
and took her up to the castle,0.3207964301109314
and she s,0.353868305683136
and she dance,0.4963570833206177
and the her,0.5833209156990051
and he was,0.4697193503379822
I pjulsn,1.0
ohboy,0.0
and I could not believe it,0.4364645481109619
but they dance,0.5571852326393127
and the s,0.4864997863769531
and but they dance and everything was fine,0.3962252736091614
but s,0.5198231339454651
her her,0.9999998807907104
s,1.0000001192092896
s,1.0000001192092896
s,1.0000001192092896
but the ohboy,0.6426827311515808
the prince and,0.5770302414894104
ohboy I cant say it,0.4100450277328491
but,1.0000001192092896
and the pntsu,0.7914137840270996
whoever recognize,0.6527256965637207
and s,0.5242151021957397
the mother s,0.391727089881897
but she didnt Cinderella was,0.29736024141311646
but her him,0.6113836765289307
Cinderella was in I think she was in happily ever after laughing,0.2715193033218384
whoo,1.0
okay,0.9999999403953552
okay,0.9999999403953552
first I hafta have the bed,0.23500198125839233
and first I hafta have a peanut and butter and jelly,0.24323837459087372
and first I hafta have peanuts,0.22708269953727722
first I hafta have peanuts,0.25921475887298584
first peanut,0.4766612648963928
hafta have bread,0.3566557466983795
okay,0.9999999403953552
I cant talk,0.4099297821521759
working and working and the night time a headache and the stroke,0.4271812438964844
yeah,1.0
walk,0.9999999403953552
my leg,0.5426464080810547
and seu,0.46901893615722656
and right,0.6852709054946899
yeah,1.0
this center,0.6096090078353882
okay,0.9999999403953552
the army,0.6283375024795532
I was stationed in Alabama,0.29114508628845215
and the drill sergeant no no,0.30881035327911377
parachute jump up,0.4654333293437958
paratrooper,1.0000001192092896
yeah,1.0
and Kansas the station in Kansas,0.4421728849411011
wow,0.9999999403953552
Sou,1.0
yeah,1.0
I I forget,0.7357408404350281
yeah,1.0
one one thousand two nu,0.4544738531112671
okay,0.9999999403953552
a boy is throwing,0.342084139585495
he he and the window he crash,0.37281176447868347
he gave it to the ball,0.29902997612953186
he had the ball,0.39919304847717285
the man had the ball and he drop s,0.25363993644714355
and the window was angry s,0.24633018672466278
one day the boy he is,0.2997603118419647
the boy and the girl,0.3956488072872162
he need,0.4724505841732025
he,0.9999998807907104
allofasudden the boy is raining cats and dogs,0.28583192825317383
he is screaming,0.36306363344192505
the mbllu,0.9999997019767761
the mother he,0.5210009813308716
he,0.9999998807907104
shes angry,0.37981748580932617
she is the rain,0.32217007875442505
he found them,0.4165748655796051
one day he went up climbing the tree,0.28449997305870056
he took the cat,0.2950635552406311
he he drop it,0.5090223550796509
he was scared,0.4899608790874481
the dog is growling,0.3574753999710083
the fireman is glmu,0.4433470368385315
hes scared but he is getting the stairs,0.2718169689178467
one day he,0.5012096762657166
but he was sleeping s,0.3283834457397461
he was swimming but hes get getting ready to go the getting to the drowning,0.28640687465667725
yeah,1.0
yeah,1.0
okay,0.9999999403953552
one day he,0.5012096762657166
but,1.0000001192092896
but no she didnt,0.3692924380302429
hes,0.4177086651325226
and allofasudden,1.0
so the wand,0.43088069558143616
he,0.9999998807907104
he,0.9999998807907104
so he,0.620046854019165
twelve oclock,0.5653004050254822
he,0.9999998807907104
so Cinderella he,0.40913498401641846
and he,0.5471725463867188
so we dance and we dance,0.4271777868270874
twelve oclock,0.5653004050254822
is Cinderella,0.542793333530426
Cinderella he,0.5480327606201172
he,0.9999998807907104
slippers,0.9999998807907104
he,0.9999998807907104
he had the clothes and he he upstairs,0.3614252209663391
and he is trying to find the slippers,0.25810709595680237
he he went on,0.42618224024772644
and he wanted to,0.43471258878707886
the clothes Imean the slippers,0.38144537806510925
he tried and too small,0.33082854747772217
and slippers he had found the one,0.3095690906047821
and the one and happily after,0.4214637875556946
the bread is on the peanut butter and jelly,0.31148695945739746
cut it,0.5838097929954529
and,1.0
okay,0.9999999403953552
yeah,1.0
the Ravens won,0.35948482155799866
yeah,1.0
PattiLaBelle,0.0
smack rainbow,0.5473461151123047
I seen,0.5461980700492859
and back to life,0.48430439829826355
yeah,1.0
tv,0.9999999403953552
read paper I dont,0.38401341438293457
yeah,1.0
yeah,1.0
yeah,1.0
JohnHopkins,0.0
all kinds,0.7783007621765137
yeah,1.0
okay,0.9999999403953552
FirstnameD wedding,1.0
married her,0.6134769916534424
yeah,1.0
FirstnameDa and smack FirstnameT,0.38947612047195435
yeah,1.0
a gown,0.5279485583305359
its beautiful,0.5467304587364197
and we danced,0.3975614607334137
and FirstnameDa beautiful,0.6140999794006348
the gowns beautiful,0.40888601541519165
and smack my dress is purple,0.2286747545003891
yeah,1.0
and its wonderful,0.4696512222290039
yeah,1.0
the boy is dropping,0.3036152720451355
he he throw s,0.3579610586166382
the boy he dropped,0.34353160858154297
he he crashed the ball,0.39482760429382324
and throw s,0.3526681661605835
dropped s,0.4863470792770386
rru,0.0
the boy is going to school,0.2858356237411499
he needed he needed a umbrella because its cloudy,0.30374062061309814
but no,0.6525857448577881
but allofasudden the rain the rain the rain come down,0.4158383011817932
and its wet,0.4217608869075775
the woman is,0.4273800849914551
once upon a time climbing the stairs s,0.2903829514980316
and allofasudden the cat and the tree,0.4404829740524292
so climbing the tree,0.3935275673866272
and the barking the dog barking,0.5062766075134277
he the the ladder and the fire engine all get him,0.3251684904098511
climbing the stairs,0.5100281834602356
and the tree scared,0.3794066905975342
the barking the dog he saved him,0.32867687940597534
yeah,1.0
okay,0.9999999403953552
www,1.0000001192092896
okay Cinderella,0.49953365325927734
once upon a time the three one two three whispers three men he was going to the ball,0.30283549427986145
he seen,0.4689159691333771
lets start over,0.40566062927246094
Cinderella,1.0
the one two three whispers three little men she she wanted to go to the ball,0.2918381690979004
she she said,0.5825134515762329
so the the wand to the ball,0.39753976464271545
the beautiful gowns,0.40888601541519165
three,0.9999999403953552
so dance in the ball,0.3223656117916107
and allofasudden one two three four five six seven eight nine ten eleven eleven oclock the ball,0.566562294960022
she went and its time to go,0.28703412413597107
and allofasudden my dress is gone,0.24613524973392487
so hadta go but a slipper,0.3820190727710724
she,0.9999998807907104
and the the the slipper,0.5970965027809143
and then surprised,0.5430538654327393
and then happily ever after,0.4337078332901001
bread jelly peanut butter,0.696031391620636
and squash it,0.4080240726470947
more,0.9999999403953552
talk no good,0.4966871440410614
and progress,0.7133534550666809
pencil,1.0
thirty years ago,0.5363866090774536
ten whispering,0.5553297400474548
a coma and,0.3929816484451294
FirstnamePLastname woke up,0.4451241195201874
and mama is always there,0.3158259689807892
bowling,1.0
pdu,0.0
tennis,1.0
golf,1.0
yeah,1.0
the Ravens,0.5202001333236694
we went to the Ravens,0.2945811152458191
cheering,1.0
FirstnameD my son go with me,0.2853728234767914
and he had fun,0.3010207712650299
and baseball,0.5820376873016357
Oriole baseball,0.7368741631507874
we going to see play,0.4216645359992981
FirstnameD my son and go to see the Orioles game,0.20252159237861633
and he had fun,0.3010207712650299
yeah,1.0
yeah,1.0
okay,0.9999999403953552
a boy kick over,0.2987440526485443
and the ball the ball crashed,0.4347497224807739
the the ball went over and over and crashed,0.40557658672332764
the floor and the hallway was crashing,0.39894431829452515
why,0.9999999403953552
he picked the ball and gave it to the boy,0.25781500339508057
the mother was sposta the school,0.47187814116477966
cloudy,0.9999999403953552
umbrella,1.0000001192092896
you get the mother,0.40186887979507446
he the boy is raining,0.29558879137039185
the boy is raining and raining and wet,0.337754487991333
the mother was scolding the mother,0.5033393502235413
and its dripping with wet,0.40338626503944397
the boy opened the umbrella and merrily vftu,0.2783644199371338
once upon a time the tree trunk is the tree top houses,0.2995714545249939
allofasudden the dog was afraid,0.30659741163253784
the girl is climbing the ladder,0.33083653450012207
and the cat climbed up the ladder too,0.27302834391593933
the the dog kestu,0.5311228036880493
and the dog was trying to kiss the cat,0.2625883221626282
but the tree top s,0.2985069155693054
and the firemen got up the ladder,0.3452039361000061
and the dog and the cat,0.4282974600791931
he was finished too,0.3749367594718933
yeah,1.0
but I cant,0.44653427600860596
okay,0.9999999403953552
Cinderella one in the time the the the mother and all of the children,0.4280756711959839
he was going to the ball,0.3293897807598114
but first Ill make your dress,0.27847662568092346
so the mother and the girl made the dress,0.3453929126262665
and the pumpkin and the men curry,0.36787959933280945
twelve oclock,0.5653004050254822
the ball and the ball and the princess danced,0.4294857978820801
and allofasudden the kreku,0.7914137840270996
the boy the princess the princess,0.4935222268104553
the slippers,0.47988757491111755
he did,0.5948928594589233
so the princess slipped on the the slipper,0.3451393246650696
dont fit,0.4945668578147888
and the mother dont fit,0.250554621219635
so,0.9999999403953552
and the the mother,0.6318258047103882
so he,0.620046854019165
and it fits,0.3724956214427948
and whisked away,0.37623485922813416
and the end the end,0.5588353872299194
bread,1.000000238418579
jelly,0.9999997615814209
peanut butter,0.8162089586257935
and fold it,0.41628819704055786
okay laughing,0.690922737121582
sorta,1.0000001192092896
no,0.9999999403953552
mhm,0.0
well Medchi useta work,0.7096575498580933
this evening,0.6763820648193359
and,1.0
and sit down,0.3777241110801697
aspirin,1.0
no,0.9999999403953552
and talking,0.6247708797454834
and,1.0
and,1.0
the coma,0.49751025438308716
yeah,1.0
red,1.0
and PattiLabelle Somewhereovertherainbow,1.0
I woke up,0.39589837193489075
Scale,1.0
we write sentence m,0.3009086549282074
and arts,0.6516817808151245
and the Wii,0.46690571308135986
singing helps,0.5337673425674438
pictures,1.0
we baseball,0.49095332622528076
we took a bus,0.28242820501327515
and the Orioles and,0.5406845808029175
yeah,1.0
my mother,0.5947120189666748
ill,1.0000001192092896
and a stroke,0.4724177122116089
and she recovered,0.47501516342163086
but her knee and her mind is gone,0.280397891998291
and PlacenameAvenue apartment,0.6928616762161255
FirstnameK and FirstnameL helps,0.6691758632659912
my aide helps,0.36504995822906494
and shes tired,0.2944584786891937
cancer,1.0
yeah,1.0
mhm,0.0
one morning I go outside to play,0.3270707428455353
he a ball,0.4598377048969269
and the window,0.5386911034584045
throw the ball and the window cracked,0.3837919533252716
the man is sitting on the couch,0.3083449900150299
and the ball cracked and knocked the table down,0.3943271338939667
she,0.9999998807907104
that yeah,0.5434690713882446
the mother,0.6241585612297058
its its gonna rain,0.2781597971916199
he umbrella and go to school,0.26480090618133545
she didnt go,0.3519996106624603
she,0.9999998807907104
but again drizzle,0.4717292785644531
she saw umbrella,0.3774098753929138
where is it,0.45214059948921204
the mother and the xxx raining,0.40537047386169434
allofasudden my umbrella is gone,0.2941020727157593
wet,1.0
the umbrella s,0.4082956314086914
okay,0.9999999403953552
a man is climbing the tree,0.33212801814079285
allofasudden the ambulance s,0.4051631987094879
the cat is scared,0.304202139377594
the bird are m,0.28249210119247437
the firetruck,0.5344334840774536
and allofasudden a cat s,0.30073633790016174
and the the man,0.5367779731750488
yeah,1.0
www,1.0000001192092896
Cinderella,1.0
one,0.9999998807907104
the mother and the grandmother s,0.4348599314689636
they had all dreamed that the at the ball,0.3207269012928009
the other one is jealous,0.381033718585968
grandmother s,0.4928501844406128
the she said,0.3859962224960327
but laugh and,0.4626539945602417
and crying her mother s,0.39243075251579285
but fairy godmother dressed up and beautiful,0.3457564115524292
the pumpkin and the two horses and the chariot awaits,0.34434396028518677
and got on,0.38535481691360474
danced with the gentleman,0.3964252471923828
and laughed,0.4421371817588806
and midnight,0.5666729211807251
dingdingdingo,0.0
the woman is,0.4273800849914551
she is scared,0.3978768587112427
she dropped the slipper and went away,0.2994397282600403
she is changed to an old hag,0.19750359654426575
and the slipper,0.47668594121932983
he tried it and,0.3940558433532715
she,0.9999998807907104
and,1.0
and,1.0
and it fits,0.3724956214427948
and happily he married,0.3647436499595642
the end,0.6397038102149963
bread,1.000000238418579
jelly,0.9999997615814209
peanut butter,0.8162089586257935
spread,1.0
and fold it,0.41628819704055786
terrible,1.0000001192092896
terrible,1.0000001192092896
remember FirstnameB said my stroke happened one two three four five six seven eight nine ten eleven years ago,0.41751813888549805
I dont have,0.46834424138069153
stroke,1.0000001192092896
no,0.9999999403953552
huh huh well I dont remember a thing but eleven years ago,0.21511778235435486
youknow I dont remember,0.44616562128067017
I know that I struggle,0.5214138627052307
and I know that I cant speak pretty fluently,0.3112654983997345
youknow its stroke is awful,0.23563748598098755
yeah awful,0.7099322080612183
yes,0.9999998807907104
right,0.9999998211860657
language okay,0.4727123975753784
yes,0.9999998807907104
I know,0.7112340927124023
stroke,1.0000001192092896
many important things happened to me,0.4057132601737976
ohboy,0.0
oh pick one,0.37554994225502014
whew,0.9999998807907104
ohboy,0.0
in other words trip I pku,0.2627849280834198
why I took a slip,0.27578407526016235
ohboy,0.0
geewhiz,0.0
I like in it,0.3682171106338501
you liked this trip,0.4442581832408905
yes,0.9999998807907104
yes,0.9999998807907104
I took an frenu,0.31757301092147827
yes,0.9999998807907104
is wow,0.4870569705963135
its awful no its gorgeous,0.29772406816482544
wow,0.9999999403953552
I took an a,0.30340439081192017
wow,0.9999999403953552
ohboy,0.0
jeez whiz,0.7263001799583435
ohboy,0.0
I took and got off with airport and flew around Honolulu,0.22266069054603577
and boyohboy,1.0
ohboy,0.0
other words it you,0.4888933002948761
jeez whiz,0.7263001799583435
wow its,0.48469626903533936
oh jeez whiz,0.6424624919891357
ohboy,0.0
other words parts,0.5492390990257263
no,0.9999999403953552
yes Honolulu,0.41381537914276123
jeez,0.9999999403953552
ohboy,0.0
oh,0.9999998807907104
great time,0.6511757969856262
always great time,0.6198679804801941
jeez,0.9999999403953552
one two three four five six seven eight nine ten eleven,0.8274129629135132
eleven yeah eleven,0.511424720287323
one two three four five six seven eight nine,0.8396523594856262
I,1.0
one two three four five six seven eight,0.836785078048706
go back eight years ago,0.3154485821723938
I I took,0.5272600054740906
ohboy,0.0
I know but,0.6236104369163513
ohboy,0.0
ohboy,0.0
if you knew I take my time,0.4100325405597687
I know it,0.6309947967529297
oh jeez whiz,0.6424624919891357
ohboy,0.0
yeah but I,0.5906097888946533
yes,0.9999998807907104
but I cant say that much about it but I had a detu,0.3427334725856781
fourteen one two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen sixteen years ago,0.7186050415039062
ohboy,0.0
I kick the ball around,0.32034456729888916
skebtu,0.0
wow,0.9999999403953552
oh it its awful,0.35165345668792725
ohboy,0.0
ohboy,0.0
ohboy,0.0
and its it oh it the scale s,0.29885318875312805
and it it rain s,0.36429598927497864
well its awful youknow its awful but its the,0.3179333209991455
its help,0.5229688882827759
help,0.9999998807907104
its awful,0.4309070110321045
right,0.9999998211860657
wow,0.9999999403953552
jeez whiz,0.7263001799583435
its awful,0.4309070110321045
its awful,0.4309070110321045
alright,0.9999998807907104
yeah oh yeah,0.8631455898284912
ohgod,0.0
well yeah,0.5795940160751343
right,0.9999998211860657
Cinderella is wonderful,0.4402143955230713
and it its wonderful but I cant say it wonderful but I know its wonderful,0.3110963702201843
right,0.9999998211860657
bread,1.000000238418579
sandwich,1.0000001192092896
okay,0.9999999403953552
August of two thousand and seven,0.3970226049423218
oh,0.9999998807907104
what made it kindof,0.4850802421569824
its still its still kindof blank for me to try to to talk about it because I cant,0.2794382572174072
speech therapy u oc,0.40756624937057495
just I have a hard time sometimes with trying to get the words back out,0.33967339992523193
but and just trying to,0.511710524559021
so I try to do more,0.440947562456131
I try to more pu,0.33672645688056946
and,1.0
okay,0.9999999403953552
okay,0.9999999403953552
is this before my stroke,0.3281964957714081
ohgod this,0.9999998807907104
I do,0.7205932140350342
Imean its like Im Im speechless,0.23991066217422485
yes I have husband,0.4460710287094116
and I have a daughter and two grandsons,0.2889658808708191
Im just gonna go Im just gonna say that one what,0.287484735250473
Im just Im Im not like Im nervous but I just cant get the what I wanna say,0.2973136305809021
okay I have a whole lot of things I could talk about,0.3187025785446167
okay,0.9999999403953552
okay this Im gonna do when my husband graduate Imean retired from the MarineCorps after thirty years in the MarineCorps,0.17120002210140228
that was a that was a very,0.4865633249282837
youknow because I did it I I did alotof traveling with him outof outof those twenty years,0.2409791201353073
so got to youknow go to different places that I never woulda,0.33363252878189087
okay,0.9999999403953552
he was stationed we were stationed in over in OkinawaJapan for almost three years,0.30902156233787537
and I kindof enjoyed that,0.3946627080440521
got to learn Imean got to especially on the Marine base,0.2509637773036957
we got to do youknow see alotof different things over there,0.29124176502227783
as was especially we went to in in in town to the part of the s,0.2877703309059143
yeah,1.0
okay,0.9999999403953552
okay,0.9999999403953552
oh,0.9999998807907104
it look like this ball did this ball come through this glass,0.3681638538837433
I dont know,0.538106381893158
and,1.0
okay,0.9999999403953552
so I dont know,0.5209048986434937
hope Im doing okay,0.35837849974632263
okay,0.9999999403953552
mkay,1.0000001192092896
okay,0.9999999403953552
okay,0.9999999403953552
okay,0.9999999403953552
okay,0.9999999403953552
ohgod yes,0.9999998807907104
alright so,0.7103163003921509
okay,0.9999999403953552
ohgoodness,0.0
okay,0.9999999403953552
okay,0.9999999403953552
okay,0.9999999403953552
mkay,1.0000001192092896
why is,0.5472227334976196
theres a man on the tree,0.27850979566574097
ah okay,0.6053981781005859
okay,0.9999999403953552
is that a cat,0.38504883646965027
okay,0.9999999403953552
