text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
and then one day her dad remarried,['and then one day her dad remarried'],[7],2,['SV'],[1]
and brought the new mom with two,['and brought the new mom with two'],[7],2,['VO'],[1]
smack a,['smack a'],[2],1,['VO'],[1]
well smack Cinderella and her dad really loved each other,"['well smack Cinderella and her dad', 'well smack Cinderella and her dad really loved each other']","[6, 10]",4,"['VO', 'OV']","[1, 1]"
and they were a family again with a new mom and and two stepsisters,['and they were a family again with a new mom and and two stepsisters'],[14],4,['SV'],[0]
but then Cinderellas dad died,['but then Cinderellas dad died'],[5],2,['SV'],[1]
and the stepmom smack was not a very nice mom,['and the stepmom smack was not a very nice mom'],[10],3,['SV'],[0]
and the stepsisters were not very nice to Cinderella,['and the stepsisters were not very nice to Cinderella'],[9],3,['SV'],[0]
and so they made Cinderella do all the chores,"['Cinderella do all the chores', 'and so they made Cinderella do all the chores']","[5, 9]",3,"['SVO', 'SVO']","[1, 1]"
they made her do the dishes,"['they made her do the dishes', 'her do the dishes']","[6, 4]",3,"['SVO', 'SVO']","[1, 1]"
and scrub the floor,['and scrub the floor'],[4],2,['VO'],[1]
and make the beds,['and make the beds'],[4],2,['VO'],[1]
and make the food,['and make the food'],[4],2,['VO'],[1]
and they would not let Cinderella be part of the family,['and they would not let Cinderella be part of the family'],[11],5,['SV'],[1]
and they made Cinderella smack sleep upstairs in the addict,['and they made Cinderella smack sleep upstairs in the addict'],[10],3,['SVO'],[1]
and so all her all the friends she had were all the little mice and all of the little house creatures that lived there,['and so all her all the friends she had were all the little mice and all of the little house creatures that lived there'],[24],6,['SV'],[0]
and she would look out her window,['and she would look out her window'],[7],2,['SVO'],[1]
and she could see far beyond the city the castle,['and she could see far beyond the city the castle'],[10],3,['SVO'],[1]
and she would sit and watch and wonder,"['and she would sit and watch and wonder', 'watch and wonder']","[8, 3]",2,"['SV', 'V']","[1, 1]"
oh what a beautiful place that she maybe some day would wanna go and see,"['that she maybe some day would wanna go and see', 'oh what a beautiful place that she maybe some day would wanna go and see']","[10, 15]",5,"['SV', 'VOS']","[2, 1]"
smack well meanwhile there was the prince,"['well meanwhile there was the prince', 'smack well meanwhile there was the prince']","[6, 7]",3,"['V', 'V']","[1, 1]"
and the prince wasnt married yet,['and the prince wasnt married yet'],[7],2,['SV'],[0]
and the princes father wanted him to get married,"['and the princes father wanted him to get married', 'him to get married']","[9, 4]",2,"['SV', 'V']","[2, 1]"
because he was going to someday inherit the kingdom,"['because he was going to someday inherit the kingdom', 'to someday inherit the kingdom']","[9, 5]",3,"['SVO', 'VO']","[2, 1]"
smack and so they decided to make a do a ball,"['smack and so they decided to make a do a ball', 'and so they decided to make a do a ball']","[11, 10]",4,"['VSO', 'SVO']","[2, 2]"
which is a,['which is a'],[3],1,['SV'],[0]
and they were gonna make this beautiful dance,"['na make this beautiful dance', 'and they were gonna make this beautiful dance']","[5, 9]",3,"['VO', 'SVO']","[1, 2]"
and invite all the single girls in the town come to the ball,"['and invite all the single girls in the town come to the ball', 'all the single girls in the town come to the ball']","[13, 11]",5,"['VS', 'SV']","[1, 1]"
and so the prince could pick one of the sisters or one of the,['and so the prince could pick one of the sisters or one of the'],[14],4,['SVO'],[1]
and so they sent out invitations,['and so they sent out invitations'],[6],1,['SVO'],[1]
and every home got an invitation for this big dance,['and every home got an invitation for this big dance'],[10],4,['SVO'],[1]
and everybody was invited,['and everybody was invited'],[4],1,['V'],[1]
and so the stepmother and the two stepsisters they were so excited to go to this dance,['and so the stepmother and the two stepsisters they were so excited to go to this dance'],[17],6,['VS'],[1]
and they were gonna dress up in their most beautiful dresses and go,"['na dress up in their most beautiful dresses and go', 'and they were gonna dress up in their most beautiful dresses and go']","[10, 14]",5,"['V', 'SV']","[1, 2]"
and so Cinderella said,['and so Cinderella said'],[4],1,['SV'],[1]
well can I go,['well can I go'],[4],1,['SV'],[1]
Im part of the family too,['Im part of the family too'],[7],4,['SV'],[1]
and the stepmother said,['and the stepmother said'],[4],2,['SV'],[1]
Cinderella nobody wants you,['Cinderella nobody wants you'],[4],2,['SVO'],[1]
youre shabby,['youre shabby'],[3],1,['SV'],[1]
and you dont have any clothes to wear,['and you dont have any clothes to wear'],[9],3,['SVO'],[2]
and the stepmother said,['and the stepmother said'],[4],2,['SV'],[1]
if you do all your chores you can go,"['if you do all your chores', 'if you do all your chores you can go']","[6, 9]",3,"['SVO', 'SOV']","[1, 1]"
smack and oh Cinderella was so excited that she was able to go to the ball,['smack and oh Cinderella was so excited that she was able to go to the ball'],[16],0,['VS'],[2]
and so she went up and told all her little mouse friends and all of the house creatures that she could go to the ball,"['and so she went up and told all her little mouse friends and all of the house creatures that she could go to the ball', 'told all her little mouse friends and all of the house creatures that she could go to the ball']","[25, 19]",6,"['SVO', 'VOS']","[2, 2]"
and so they made her a dress,['and so they made her a dress'],[7],2,['SV'],[1]
and it oh it looked so pretty,"['and it oh it looked so pretty', 'oh it looked so pretty']","[7, 5]",3,"['VS', 'SV']","[0, 1]"
so the night of the ball smack Cinderellas stepmother and stepsisters got dressed to go to the ball,"['so the night of the ball smack Cinderellas stepmother and stepsisters got dressed to go to the ball', 'to go to the ball']","[18, 5]",6,"['V', 'V']","[2, 1]"
and they were dressed in their finest dresses with their beautiful jewelry and their hair done,"['and they were dressed in their finest dresses with their beautiful jewelry and their hair done', 'their hair done']","[16, 3]",5,"['VS', 'SV']","[1, 1]"
and here comes Cinderella,['and here comes Cinderella'],[4],1,['VS'],[1]
and she comes down the stairs,['and she comes down the stairs'],[6],3,['SV'],[1]
and she goes,['and she goes'],[3],1,['SV'],[1]
oh wait for me,['oh wait for me'],[4],2,['V'],[1]
I can go too,['I can go too'],[4],1,['SV'],[1]
smack and the stepsisters and the stepmom looked at her,['smack and the stepsisters and the stepmom looked at her'],[10],4,['SV'],[1]
and they were appalled,"['and they were appalled', 'appalled']","[4, 1]",1,"['SV', 'V']","[0, 1]"
they could not believe that she was able to find something so pretty to wear,['they could not believe that she was able to find something so pretty to wear'],[15],6,['SVO'],[3]
and they were very jealous,['and they were very jealous'],[5],2,['SV'],[0]
and so they ripped the clothes off of her,['and so they ripped the clothes off of her'],[9],3,['SVO'],[1]
and they go,['and they go'],[3],1,['SV'],[1]
Cinderella you cant go,['Cinderella you cant go'],[5],1,['SV'],[1]
look at you,['look at you'],[3],2,['V'],[1]
you look like smack you look like a little merchant,"['you look like a little merchant', 'you look like smack you look like a little merchant']","[6, 10]",4,"['SV', 'SV']","[1, 1]"
and no prince would ever wanna look at you,"['and no prince would ever wanna look at you', 'look at you']","[9, 3]",3,"['SV', 'V']","[1, 1]"
and so they said you they were off to the ball,['and so they said you they were off to the ball'],[11],5,['SVO'],[1]
and,['and'],[1],0,['V'],[0]
and she began to cry,"['and she began to cry', 'to cry']","[5, 2]",2,"['SV', 'V']","[2, 1]"
smack and then her fairy godmother appeared to her and said,"['then her fairy godmother appeared to her and said', 'smack and then her fairy godmother appeared to her and said']","[9, 11]",3,"['SV', 'VS']","[1, 1]"
Cinderella you can go to the dance,['Cinderella you can go to the dance'],[7],3,['SV'],[1]
Im your fairy a godmother,['Im your fairy a godmother'],[6],3,['SV'],[1]
and Im gonna grant you this wish,"['na grant you this wish', 'and Im gonna grant you this wish']","[5, 9]",3,"['VO', 'SVO']","[1, 2]"
smack and so she,['smack and so she'],[4],1,['V'],[1]
and Cinderella had the most beau,['and Cinderella had the most beau'],[6],2,['SVO'],[1]
and her hair was made just like smack a beautiful princess,"['smack a beautiful princess', 'and her hair was made just like smack a beautiful princess']","[4, 11]",3,"['VO', 'VO']","[1, 1]"
and Cinderella was so happy,['and Cinderella was so happy'],[5],2,['SV'],[0]
she goes,['she goes'],[2],1,['SV'],[1]
oh this looks so beautiful,['oh this looks so beautiful'],[5],2,['SV'],[1]
but how am I gonna get to the ball,"['but how am I gonna get to the ball', 'how am I gonna get to the ball']","[10, 9]",4,"['SV', 'SV']","[2, 2]"
and so the fairy godmother wished her wand,['and so the fairy godmother wished her wand'],[8],2,['SVO'],[1]
smack and outof a pumpkin became a coach,"['smack and outof a pumpkin became a coach', 'smack and outof a pumpkin']","[8, 5]",4,"['SOV', 'VO']","[1, 1]"
and outof some pumpkin mice was the coach and the driver,"['and outof some pumpkin mice', 'and outof some pumpkin mice was the coach and the driver']","[5, 11]",3,"['VO', 'OV']","[1, 0]"
and then she made some horses appear,"['and then she made some horses appear', 'some horses appear']","[7, 3]",3,"['SV', 'SV']","[1, 1]"
smack and then she gave Cinderella some beautiful glass slippers,['smack and then she gave Cinderella some beautiful glass slippers'],[10],0,['VSO'],[2]
and she goes,['and she goes'],[3],1,['SV'],[1]
Cinderella I wanchu,['Cinderella I wanchu'],[3],2,['V'],[0]
and I want you to have the most beautiful time,"['and I want you to have the most beautiful time', 'you to have the most beautiful time']","[10, 7]",4,"['SVO', 'SVO']","[2, 1]"
but you to hafta be home by midnight,['but you to hafta be home by midnight'],[8],3,['SV'],[0]
because at midnight everything turns back,['because at midnight everything turns back'],[6],2,['SV'],[1]
youll be smack youll have your ol,"['youll be smack youll have your ol', 'smack youll have your ol']","[9, 6]",4,"['SVO', 'VSO']","[1, 2]"
and the pumpkin coach will be back into a pumpkin,['and the pumpkin coach will be back into a pumpkin'],[10],4,['SV'],[0]
and the mice coachmen will be back to mice,['and the mice coachmen will be back to mice'],[9],3,['SV'],[0]
so at the stroke of midnight you hafta leave,['so at the stroke of midnight you hafta leave'],[9],4,['SV'],[1]
and Cinderella thanked her gramother,['and Cinderella thanked her gramother'],[5],2,['SVO'],[1]
oh thankyou so much godmother,['oh thankyou so much godmother'],[5],2,['V'],[0]
I will have the best time,['I will have the best time'],[6],2,['SVO'],[1]
and off to the ball she went,['and off to the ball she went'],[7],4,['SV'],[1]
and when she went to the smack castle and she came down the stairs ev,"['when she went to the smack castle and she came down the stairs ev', 'and when she went to the smack castle and she came down the stairs ev']","[14, 15]",5,"['SV', 'VS']","[1, 0]"
because she was the most beau,['because she was the most beau'],[6],2,['SV'],[0]
and everybody there whispered and said,"['said', 'and everybody there whispered and said']","[1, 6]",2,"['V', 'SV']","[1, 1]"
who is that girl,['who is that girl'],[4],2,['SV'],[0]
I dont know her,['I dont know her'],[5],1,['SVO'],[1]
nobody knew her,['nobody knew her'],[3],1,['SVO'],[1]
but she was so beautiful,['but she was so beautiful'],[5],2,['SV'],[0]
smack and the prince caught eye on her,"['the prince caught eye on her', 'smack and the prince caught eye on her']","[6, 8]",3,"['SVO', 'VSO']","[1, 0]"
and fell in love with her,['and fell in love with her'],[6],2,['V'],[1]
and thats the only girl that he danced with with for the rest of the night,['and thats the only girl that he danced with with for the rest of the night'],[17],7,['SV'],[1]
and she had the most beautiful time dancing,"['and she had the most beautiful time dancing', 'the most beautiful time dancing']","[8, 5]",4,"['SV', 'V']","[1, 1]"
and everybody there was kindof jealous,['and everybody there was kindof jealous'],[6],2,['SV'],[1]
because the prince would not pay any attention to Cinderella I mean to smack them only to Cinderella,"['I mean to smack them only to Cinderella', 'because the prince would not pay any attention to Cinderella I mean to smack them only to Cinderella']","[8, 18]",4,"['SVO', 'SVO']","[1, 2]"
and then allofasudden the clock turned twelve and Cinderella or was striking twelve,"['the clock turned twelve and Cinderella or was striking twelve', 'and then allofasudden the clock turned twelve and Cinderella or was striking twelve']","[10, 13]",3,"['SVO', 'VSO']","[2, 2]"
and Cinderella said,['and Cinderella said'],[3],1,['SV'],[1]
I must go,['I must go'],[3],1,['SV'],[1]
I must go,['I must go'],[3],1,['SV'],[1]
but the prince said,['but the prince said'],[4],2,['SV'],[1]
wait,['wait'],[1],0,['V'],[1]
wait,['wait'],[1],0,['V'],[1]
I dont even have your name,['I dont even have your name'],[7],2,['SVO'],[1]
and she goes,['and she goes'],[3],1,['SV'],[1]
I needta go,"['I needta go', 'go']","[3, 1]",1,"['SV', 'V']","[1, 1]"
I needta go,"['I needta go', 'go']","[3, 1]",1,"['SV', 'V']","[1, 1]"
and so she ran down the stairs,['and so she ran down the stairs'],[7],3,['SV'],[1]
and one of her slippers smack fell off,"['and one of her slippers smack fell off', 'fell off']","[8, 2]",4,"['SV', 'V']","[1, 1]"
and she ran back to get it,"['to get it', 'and she ran back to get it']","[3, 7]",2,"['VO', 'SVO']","[1, 2]"
but it struck midnight,['but it struck midnight'],[4],1,['SVO'],[1]
and she goes,['and she goes'],[3],1,['SV'],[1]
ohno,['ohno'],[1],0,['V'],[0]
Im gonna turn back to my old self in my old torn dress xxx,"['na turn back to my old self in my old torn dress xxx', 'Im gonna turn back to my old self in my old torn dress xxx']","[13, 16]",7,"['V', 'SV']","[1, 2]"
so she ran off without it,['so she ran off without it'],[6],2,['SV'],[1]
smack and at the stroke of midnight she turned back to her ol,"['smack and at the stroke of midnight she turned back to her ol', 'smack and at the stroke of midnight']","[13, 7]",5,"['SV', 'V']","[1, 1]"
and her pumpkin coach turned back to just a pumpkin,['and her pumpkin coach turned back to just a pumpkin'],[10],3,['SV'],[1]
and all of the coachmen and the horses turned back to little mice,['and all of the coachmen and the horses turned back to little mice'],[13],5,['SV'],[1]
but she kept one thing from the dance,['but she kept one thing from the dance'],[8],3,['SVO'],[1]
and that was that one,['and that was that one'],[5],2,['SV'],[0]
smack well the next day the prince said,"['smack well the next day', 'smack well the next day the prince said']","[5, 8]",3,"['V', 'SV']","[1, 1]"
Ive got to find this beautiful girl,"['Ive got to find this beautiful girl', 'to find this beautiful girl']","[8, 5]",3,"['SVO', 'VO']","[2, 1]"
and I dont know who it is,['and I dont know who it is'],[8],2,['SV'],[1]
I am gonna go through the whole village or the whole countryside,"['na go through the whole village or the whole countryside', 'I am gonna go through the whole village or the whole countryside']","[10, 13]",5,"['V', 'SV']","[1, 2]"
and Im gonna find out which girl smack that shoe fits,"['and Im gonna find out which girl smack that shoe fits', 'na find out which girl smack that shoe fits']","[13, 9]",5,"['SV', 'VS']","[2, 1]"
and whatever and whatever shoe fits on that foot that is my that is my dream princess,['and whatever and whatever shoe fits on that foot that is my that is my dream princess'],[17],4,['SV'],[1]
and I will marry her,['and I will marry her'],[5],1,['SVO'],[1]
and so he went all through the countryside and could not find a girl that would fit,"['could not find a girl that would fit', 'and so he went all through the countryside and could not find a girl that would fit']","[8, 17]",4,"['VOS', 'SVO']","[2, 3]"
either it was too big or it was too small,['either it was too big or it was too small'],[10],3,['SV'],[0]
and it didnt fit,['and it didnt fit'],[5],2,['SV'],[0]
and so he came to the last house,['and so he came to the last house'],[8],3,['SV'],[1]
and that was Cinderellas house,['and that was Cinderellas house'],[5],2,['SV'],[0]
well Cinderella smack was up in her bedroom,['well Cinderella smack was up in her bedroom'],[8],3,['SV'],[0]
her mom had had locked her in,['her mom had had locked her in'],[7],2,['SVO'],[1]
and they tri,['and they tri'],[3],1,['SV'],[1]
and one was too big,['and one was too big'],[5],2,['SV'],[0]
and one was too small,['and one was too small'],[5],2,['SV'],[0]
and it didnt fit,['and it didnt fit'],[5],2,['SV'],[0]
and Cinderella knew she knew that that the prince was there looking for her,"['and Cinderella knew she knew that that the prince was there looking for her', 'she knew that that the prince was there looking for her']","[14, 11]",4,"['SV', 'SV']","[2, 2]"
and so she ran downstairs,['and so she ran downstairs'],[5],1,['SV'],[1]
and she goes,['and she goes'],[3],1,['SV'],[1]
let me try it,"['let me try it', 'me try it']","[4, 3]",2,"['VSO', 'SVO']","[1, 1]"
let me try it,"['let me try it', 'me try it']","[4, 3]",2,"['VSO', 'SVO']","[1, 1]"
smack well the the evil stepmother knew smack that she did not want Cinderella to try it on,"['the the evil stepmother knew smack that she did not want Cinderella to try it on', 'smack well the the evil stepmother knew smack that she did not want Cinderella to try it on']","[16, 18]",5,"['SVO', 'VSO']","[3, 3]"
and so she stuck her foot out,['and so she stuck her foot out'],[7],2,['SVO'],[1]
and the man holding the shoe walked and tripped and fell and broke the glass slipper,"['and the man holding the shoe walked and tripped and fell and broke the glass slipper', 'tripped and fell and broke the glass slipper']","[16, 8]",5,"['SOV', 'VO']","[1, 1]"
oh no,['oh no'],[2],1,['V'],[0]
so now the glass slipper was broken,['so now the glass slipper was broken'],[7],2,['V'],[1]
and the prince would never never find his true love,['and the prince would never never find his true love'],[10],2,['SVO'],[1]
but Cinderella had the other shoe in her pocket,['but Cinderella had the other shoe in her pocket'],[9],3,['SVO'],[1]
and so she pulled the shoe out,['and so she pulled the shoe out'],[7],2,['SVO'],[1]
and she said,['and she said'],[3],1,['SV'],[1]
I,['I'],[1],0,['V'],[0]
and PrinceCharming was so happy he found his true love,['and PrinceCharming was so happy he found his true love'],[10],4,['SVO'],[0]
and ofcourse the the stepmother and the stepsisters were appalled,"['and ofcourse the the stepmother and the stepsisters were appalled', 'were appalled']","[10, 2]",3,"['VO', 'V']","[2, 0]"
they were so mad that they werent gonna be part of the princes family,['they were so mad that they werent gonna be part of the princes family'],[16],7,['SV'],[1]
so Cinderella went with the prince,['so Cinderella went with the prince'],[6],3,['SV'],[1]
and they went to the castle,['and they went to the castle'],[6],3,['SV'],[1]
and they got married,['and they got married'],[4],1,['V'],[1]
and they lived happily ever after,['and they lived happily ever after'],[6],2,['SV'],[1]
the end,['the end'],[2],1,['V'],[0]
well if its summer we take the bread outof the fridge so it doesnt mold overnight,"['well if its summer we take the bread outof the fridge so it doesnt mold overnight', 'so it doesnt mold overnight']","[17, 6]",3,"['SVO', 'SV']","[2, 1]"
and we keep our peanut butter and jam in the fridge too,['and we keep our peanut butter and jam in the fridge too'],[12],3,['SVO'],[1]
and just spread on the peanut butter,['and just spread on the peanut butter'],[7],3,['V'],[1]
not too thick,['not too thick'],[3],1,['V'],[0]
I hafta add a little extra butter though because I like how that tastes,"['because I like how that tastes', 'I hafta add a little extra butter though because I like how that tastes']","[6, 14]",3,"['SV', 'SVO']","[1, 1]"
and then,['and then'],[2],1,['V'],[0]
put the other slice of bread on it,['put the other slice of bread on it'],[8],3,['VO'],[1]
and take a big bite,['and take a big bite'],[5],2,['VO'],[1]
okay,['okay'],[1],0,['V'],[0]
little girl had been riding her tricycle when she heard a dog barking,"['when she heard a dog barking', 'little girl had been riding her tricycle when she heard a dog barking']","[6, 13]",4,"['SV', 'SVO']","[1, 1]"
and she looked,['and she looked'],[3],1,['SV'],[1]
and her kitty was up the tree,['and her kitty was up the tree'],[7],3,['SV'],[0]
so she got her dad to climb the tree and get the kitty who was way out out on the end of a branch,"['so she got her dad to climb the tree and get the kitty who was way out out on the end of a branch', 'to climb the tree and get the kitty who was way out out on the end of a branch']","[24, 19]",9,"['SVO', 'VOS']","[2, 1]"
the ladder had been knocked over,['the ladder had been knocked over'],[6],2,['V'],[1]
the fire department came running with their ladder to try and help,"['running with their ladder to try and help', 'the fire department came running with their ladder to try and help']","[8, 12]",4,"['V', 'SV']","[2, 2]"
a little bird is chirping away like nothing at all happened,"['a little bird is chirping away like nothing at all happened', 'happened']","[11, 1]",4,"['SV', 'V']","[1, 1]"
a couple of weeks ago JesusChristSuperstar was coming to town,['a couple of weeks ago JesusChristSuperstar was coming to town'],[10],4,['SV'],[1]
and my daughter got excellent tickets for she and I to go,"['and my daughter got excellent tickets for she and I to go', 'for she and I to go']","[12, 6]",3,"['SVO', 'SV']","[2, 1]"
just kindof front and center in the orchestra pit,['just kindof front and center in the orchestra pit'],[9],3,['VO'],[1]
I and it came out during my teenage years,['I and it came out during my teenage years'],[9],3,['SV'],[1]
so I taught myself the music,['so I taught myself the music'],[6],2,['SVO'],[1]
I was really looking forward to this,['I was really looking forward to this'],[7],2,['SV'],[1]
well in the meantime this was just after Easter my granddaughter,['well in the meantime this was just after Easter my granddaughter'],[11],4,['SV'],[0]
the all we our whole extended family lives together,"['the all we our whole extended family lives together', 'we our whole extended family lives together']","[9, 7]",4,"['VS', 'SV']","[0, 1]"
ERROR,['ERROR'],[1],0,['V'],[0]
a couple days later her mom my eldest daughter got it,['a couple days later her mom my eldest daughter got it'],[11],4,['SVO'],[1]
and loandbehold the day that we had tickets for JesusChristSuperstar I got this stomach virus,"['and loandbehold the day that we had tickets for JesusChristSuperstar I got this stomach virus', 'and loandbehold the day that we had tickets for JesusChristSuperstar']","[15, 10]",6,"['SOV', 'VSO']","[1, 1]"
and it was you didnt know you had it until you were losing things from your body,"['and it was you didnt know you had it until you were losing things from your body', 'you didnt know you had it until you were losing things from your body']","[18, 15]",6,"['SVO', 'SVO']","[2, 2]"
and it it just knocked you completely for a loop,['and it it just knocked you completely for a loop'],[10],3,['SVO'],[1]
so I I was already mad enough being sick but to miss that play laughs was even worse,['so I I was already mad enough being sick but to miss that play laughs was even worse'],[18],4,['SVO'],[1]
so yeah I layed in bed,['so yeah I layed in bed'],[6],0,['VS'],[1]
and about seven fifteen fifteen minutes after it started huh I was feeling a whole lot better,"['and about seven fifteen fifteen minutes after it started', 'after it started']","[9, 3]",3,"['VS', 'SV']","[0, 1]"
but yeah there was,['but yeah there was'],[4],1,['V'],[1]
could not go to the play,['could not go to the play'],[6],3,['V'],[1]
and then by morning I was back to work,['and then by morning I was back to work'],[9],3,['SV'],[0]
so yeah it was just a day deal,['so yeah it was just a day deal'],[8],2,['SV'],[0]
not even quite twenty four hours,['not even quite twenty four hours'],[6],2,['V'],[0]
ugh,['ugh'],[1],0,['V'],[0]
yes my youngest daughter,['yes my youngest daughter'],[4],1,['V'],[0]
this was a year ago,['this was a year ago'],[5],3,['SV'],[0]
she was a senior in highschool and quite an athlete,['she was a senior in highschool and quite an athlete'],[10],3,['SV'],[0]
and it was track season,['and it was track season'],[5],2,['SV'],[0]
and shes a good runner a good high jumper,['and shes a good runner a good high jumper'],[10],3,['SV'],[1]
and we were at a meet that had kindof old equipment,['and we were at a meet that had kindof old equipment'],[11],5,['SVO'],[1]
and smack she did her,"['she did her', 'and smack she did her']","[3, 5]",2,"['SVO', 'VSO']","[1, 1]"
and she fell,['and she fell'],[3],1,['SV'],[1]
landed on her back,['landed on her back'],[4],3,['V'],[1]
and,['and'],[1],0,['V'],[0]
and I it just was too much for me,['and I it just was too much for me'],[9],2,['SV'],[0]
she,['she'],[1],0,['V'],[0]
Im fine,['Im fine'],[3],1,['SV'],[1]
Im fine,['Im fine'],[3],1,['SV'],[1]
the next day I took her to a chiropractor that we know,['the next day I took her to a chiropractor that we know'],[12],4,['SVO'],[1]
and she she kept saying,"['saying', 'and she she kept saying']","[1, 5]",1,"['V', 'SV']","[1, 1]"
and,['and'],[1],0,['V'],[0]
but the that next day then after he had kindof adjusted her and said that everything really truly is fine,"['but the that next day then after he had kindof adjusted her and said that everything really truly is fine', 'said that everything really truly is fine']","[20, 7]",4,"['SVO', 'VS']","[1, 1]"
she got very ill,['she got very ill'],[4],2,['SV'],[1]
and she wound up having mono,"['and she wound up having mono', 'having mono']","[6, 2]",2,"['SVO', 'VO']","[1, 1]"
and it was the worst case a pediatricians and the chiropractor said they had seen in many many years,['and it was the worst case a pediatricians and the chiropractor said they had seen in many many years'],[19],6,['SV'],[1]
she was Ive never seen,"['she was Ive never seen', 'Ive never seen']","[6, 4]",2,"['SV', 'SV']","[1, 1]"
smack I I I dont know any children that have had cancer so I Imean Im not trying to compare it with that because you do get over this,"['smack I I I dont know any children that have had cancer', 'I dont know any children that have had cancer']","[13, 10]",4,"['VOS', 'SVO']","[3, 2]"
but Ive never seen one of my kids that ill that sick as,['but Ive never seen one of my kids that ill that sick as'],[14],4,['SVO'],[1]
they they didnt think shed graduate let alone get back to track or or even start ASU in the fall,"['get back to track or or even start ASU in the fall', 'they they didnt think shed graduate let alone get back to track or or even start ASU in the fall', 'shed graduate let alone']","[12, 21, 4]",5,"['VO', 'SVO', 'SV']","[1, 1, 1]"
Imean it was she was down,['Imean it was she was down'],[6],2,['SV'],[0]
and just the the pain,['and just the the pain'],[5],1,['V'],[0]
I,['I'],[1],0,['V'],[0]
it was very scary,['it was very scary'],[4],2,['SV'],[0]
very very scary,['very very scary'],[3],1,['V'],[0]
but I I credit,['but I I credit'],[4],1,['SV'],[1]
he did alotof immune stuff,['he did alotof immune stuff'],[5],2,['SVO'],[1]
and she did graduate,['and she did graduate'],[4],1,['SV'],[1]
she was able to finish school,['she was able to finish school'],[6],3,['SVO'],[1]
she got to State because she had already qualified before she got sick,"['because she had already qualified before she got sick', 'she got to State because she had already qualified before she got sick']","[9, 13]",3,"['SV', 'SV']","[1, 2]"
and actually medaled,['and actually medaled'],[3],1,['V'],[1]
not in all the events she wanted to but she did get to do,['not in all the events she wanted to but she did get to do'],[14],3,['VS'],[2]
and got a medal,['and got a medal'],[4],2,['VO'],[1]
and graduated,['and graduated'],[2],1,['V'],[1]
and started started in the fall at ASU,['and started started in the fall at ASU'],[8],3,['V'],[1]
but smack it that was,['but smack it that was'],[5],2,['VOS'],[1]
Im sure you,['Im sure you'],[4],1,['SV'],[1]
Im not,['Im not'],[3],1,['SV'],[1]
I have a viral thing grow that grows on my vocal cords,"['I have a viral thing grow that grows on my vocal cords', 'a viral thing grow that grows on my vocal cords']","[12, 10]",5,"['SV', 'SV']","[1, 1]"
so every,['so every'],[2],1,['V'],[0]
when I have surgery I cant speak,"['when I have surgery', 'when I have surgery I cant speak']","[4, 8]",2,"['SVO', 'SOV']","[1, 1]"
Imean I could,['Imean I could'],[3],1,['SV'],[0]
but Im not sposta speak for a couple weeks,"['but Im not sposta speak for a couple weeks', 'sposta speak for a couple weeks']","[10, 6]",5,"['SV', 'SV']","[1, 1]"
so Im Im guessing its muscle,['so Im Im guessing its muscle'],[8],2,['SVO'],[1]
so for that to grow back evenly and smoothly Im not sposta talk,"['so for that to grow back evenly and smoothly Im not sposta talk', 'Im not sposta talk']","[14, 5]",3,"['SV', 'SV']","[1, 1]"
well you can imagine,['well you can imagine'],[4],1,['SV'],[1]
this has been going on,['this has been going on'],[5],1,['SV'],[1]
it started when I was pregnant with Jenny whos almost twenty three,['it started when I was pregnant with Jenny whos almost twenty three'],[13],8,['SVO'],[1]
so,['so'],[1],0,['V'],[0]
so we actually and when the girls where in highschool took sign language,['so we actually and when the girls where in highschool took sign language'],[13],4,['VO'],[0]
they did it as concurrent students,['they did it as concurrent students'],[6],3,['SVO'],[1]
so they got college credit aswellas their high school two year deal,['so they got college credit aswellas their high school two year deal'],[12],4,['SVO'],[1]
so we we took sign language and tried to teach my husband stuff,"['so we we took sign language and tried to teach my husband stuff', 'tried to teach my husband stuff']","[13, 6]",4,"['SVO', 'VO']","[2, 2]"
but and then that kindof maybe,['but and then that kindof maybe'],[6],1,['V'],[0]
this is rushing,['this is rushing'],[3],1,['SV'],[1]
it its got to be a flash flood because the water is so muddy,['it its got to be a flash flood because the water is so muddy'],[14],3,['SV'],[1]
and the young man looks quite strong,['and the young man looks quite strong'],[7],2,['SV'],[1]
hes got muscles,['hes got muscles'],[4],1,['VO'],[1]
hes got a lifejacket and some other belts,['hes got a lifejacket and some other belts'],[9],3,['VO'],[1]
I cant quite figure out what hes doing,"['I cant quite figure out what hes doing', 'what hes doing']","[10, 4]",2,"['SVO', 'OSV']","[2, 1]"
but hes trying to I would say rescue the little girl who doesnt have on a lifejacket,"['I would say rescue the little girl who doesnt have on a lifejacket', 'but hes trying to I would say rescue the little girl who doesnt have on a lifejacket']","[14, 19]",7,"['SVO', 'SVO']","[2, 3]"
and hes hanging on to branches,['and hes hanging on to branches'],[7],2,['SV'],[1]
,['nan'],[1],0,['V'],[0]
but Imean he,['but Imean he'],[3],1,['V'],[0]
but yeah I know Id like to hear how this story ends,['but yeah I know Id like to hear how this story ends'],[13],1,['VS'],[2]
well Im gonna say somehow he grabs onto her,"['well Im gonna say somehow he grabs onto her', 'na say somehow he grabs onto her']","[11, 7]",4,"['SV', 'VS']","[2, 1]"
she must have the branch down at the bottom,['she must have the branch down at the bottom'],[9],3,['SVO'],[1]
