text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
I dont remember xxx,['I dont remember xxx'],[5],1,['SVO'],[1]
yeah,['yeah'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
is it wears a hat and a sweatsuit,"['it wears a hat and a sweatsuit', 'is it wears a hat and a sweatsuit']","[7, 8]",4,"['SVO', 'VSO']","[1, 0]"
okay whispering,['okay whispering'],[2],1,['V'],[0]
here here knu,['here here knu'],[3],2,['V'],[1]
I dont know,['I dont know'],[4],1,['SV'],[1]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
the cat is,['the cat is'],[3],2,['SV'],[0]
the kltu,['the kltu'],[2],1,['V'],[0]
s,['s'],[1],0,['V'],[1]
cat is whispering,['cat is whispering'],[3],1,['SV'],[1]
the cat is climb climb whispering,['the cat is climb climb whispering'],[6],3,['SV'],[0]
no,['no'],[1],0,['V'],[0]
hmhm,['hmhm'],[1],0,['V'],[1]
okay,['okay'],[1],0,['V'],[0]
roat,['roat'],[1],0,['V'],[0]
here,['here'],[1],0,['V'],[0]
,['nan'],[1],0,['V'],[0]
yeah,['yeah'],[1],0,['V'],[0]
Cinderella,['Cinderella'],[1],0,['V'],[0]
little bit,['little bit'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
yeah,['yeah'],[1],0,['V'],[0]
www,['www'],[1],0,['V'],[0]
no,['no'],[1],0,['V'],[0]
yes,['yes'],[1],0,['V'],[0]
yeah,['yeah'],[1],0,['V'],[0]
peanut butter and jelly sandwich,['peanut butter and jelly sandwich'],[5],2,['V'],[0]
alittle,['alittle'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
use the bread,['use the bread'],[3],2,['VO'],[1]
okay,['okay'],[1],0,['V'],[0]
use the bread and jelly,['use the bread and jelly'],[5],2,['VO'],[1]
okay,['okay'],[1],0,['V'],[0]
the bread,['the bread'],[2],1,['V'],[0]
and,['and'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
makes sandwich,['makes sandwich'],[2],1,['VO'],[1]
okay,['okay'],[1],0,['V'],[0]
and knife knife knife,['and knife knife knife'],[4],2,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
m well yes good and then,['m well yes good and then'],[6],2,['V'],[1]
s,['s'],[1],0,['V'],[1]
yes,['yes'],[1],0,['V'],[0]
work work and then,['work work and then'],[4],1,['V'],[0]
my tdu,['my tdu'],[2],1,['V'],[0]
my and then VA,['my and then VA'],[4],2,['V'],[0]
and then,['and then'],[2],1,['V'],[0]
and then pzdlu,['and then pzdlu'],[3],1,['V'],[1]
and then,['and then'],[2],1,['V'],[0]
I just,['I just'],[2],1,['V'],[0]
Im the xxx,['Im the xxx'],[4],2,['SV'],[1]
Im my my my feet good though,['Im my my my feet good though'],[8],3,['SV'],[1]
the dogs,['the dogs'],[2],1,['V'],[0]
and that,['and that'],[2],1,['V'],[0]
I could,['I could'],[2],1,['SV'],[0]
I I could still,['I I could still'],[4],1,['SV'],[0]
e e okay VA,['e e okay VA'],[4],1,['V'],[0]
and then and fsdlu,['and then and fsdlu'],[4],1,['V'],[0]
ogeu,['ogeu'],[1],0,['V'],[1]
right,['right'],[1],0,['V'],[0]
and that well,['and that well'],[3],1,['V'],[0]
sales xxx,['sales xxx'],[2],1,['V'],[0]
and then,['and then'],[2],1,['V'],[0]
me still xxx okay,['me still xxx okay'],[4],0,['V'],[0]
,['nan'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
now me tu,['now me tu'],[3],2,['V'],[0]
and then my,['and then my'],[3],1,['V'],[0]
okay troku,['okay troku'],[2],1,['V'],[0]
and then and then,['and then and then'],[4],1,['V'],[0]
okay tu,['okay tu'],[2],1,['V'],[0]
and oh hey xxx,['and oh hey xxx'],[4],1,['V'],[0]
and then and then,['and then and then'],[4],1,['V'],[0]
u,['u'],[1],0,['V'],[1]
and then I look I could k I could talk,['and then I look I could k I could talk'],[10],2,['SV'],[2]
and then,['and then'],[2],1,['V'],[0]
and then and oku,['and then and oku'],[4],1,['V'],[0]
oh man hard though,['oh man hard though'],[4],1,['V'],[0]
man I could I could do it,['man I could I could do it'],[7],2,['SVO'],[1]
and I I can do it,['and I I can do it'],[6],1,['SVO'],[1]
,['nan'],[1],0,['V'],[0]
okay oh alright,['okay oh alright'],[3],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
h okay,['h okay'],[2],1,['V'],[0]
the kid throw ball,['the kid throw ball'],[4],2,['SVO'],[1]
alright,['alright'],[1],0,['V'],[0]
then,['then'],[1],0,['V'],[0]
kicking kicking xxx,"['kicking xxx', 'kicking kicking xxx']","[2, 3]",2,"['VO', 'VO']","[1, 1]"
and then and,['and then and'],[3],1,['V'],[0]
and,['and'],[1],0,['V'],[0]
and then,['and then'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay okay,['okay okay'],[2],1,['V'],[0]
the mmu,['the mmu'],[2],1,['V'],[0]
and then and then,['and then and then'],[4],1,['V'],[0]
and then,['and then'],[2],1,['V'],[0]
and then,['and then'],[2],1,['V'],[0]
my brother,['my brother'],[2],1,['V'],[0]
ah mmu,['ah mmu'],[2],1,['V'],[0]
the r,['the r'],[2],1,['V'],[0]
I cant do it,['I cant do it'],[5],1,['SVO'],[1]
I can xxx,['I can xxx'],[3],1,['SV'],[0]
brdzu,['brdzu'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
now okay,['now okay'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
the dog is,['the dog is'],[3],2,['SV'],[0]
she,['she'],[1],0,['V'],[0]
no no,['no no'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
and,['and'],[1],0,['V'],[0]
the,['the'],[1],0,['V'],[0]
no unhunh xxx,['no unhunh xxx'],[3],1,['V'],[0]
bee,['bee'],[1],0,['V'],[0]
no,['no'],[1],0,['V'],[0]
bed,['bed'],[1],0,['V'],[0]
xxx,['xxx'],[1],0,['V'],[0]
bird,['bird'],[1],0,['V'],[0]
and then the chat,['and then the chat'],[4],1,['V'],[0]
and,['and'],[1],0,['V'],[0]
,['nan'],[1],0,['V'],[0]
y,['y'],[1],0,['V'],[0]
the h,['the h'],[2],1,['V'],[0]
xxx down,['xxx down'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
a letter,['a letter'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
oh yes,['oh yes'],[2],1,['V'],[0]
no,['no'],[1],0,['V'],[0]
,['nan'],[1],0,['V'],[0]
no groaning,['no groaning'],[2],1,['V'],[0]
xxx,['xxx'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
I cant do it,['I cant do it'],[5],1,['SVO'],[1]
prlu,['prlu'],[1],0,['V'],[0]
and then and and then,['and then and and then'],[5],1,['V'],[0]
and then fzzu,['and then fzzu'],[3],1,['V'],[1]
s,['s'],[1],0,['V'],[1]
and then and then everything,['and then and then everything'],[5],1,['V'],[0]
pru,['pru'],[1],0,['V'],[0]
fnu,['fnu'],[1],0,['V'],[0]
and then okay,['and then okay'],[3],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
now,['now'],[1],0,['V'],[0]
and now now,['and now now'],[3],1,['V'],[0]
okay okay,['okay okay'],[2],1,['V'],[0]
and then den,['and then den'],[3],1,['V'],[1]
Imean and then eheho,"['Imean and then eheho', 'then eheho']","[4, 2]",2,"['V', 'V']","[0, 1]"
and then,['and then'],[2],1,['V'],[0]
hot tocks s,['hot tocks s'],[3],1,['V'],[0]
and then running,['and then running'],[3],1,['V'],[1]
and then oh ohman good though good,['and then oh ohman good though good'],[7],2,['V'],[0]
I could,['I could'],[2],1,['SV'],[0]
and then and then every time every time that,['and then and then every time every time that'],[9],2,['V'],[0]
and then and then the pus s,['and then and then the pus s'],[7],2,['V'],[0]
and,['and'],[1],0,['V'],[0]
every time,['every time'],[2],1,['V'],[0]
wait a minute wait a minute,"['wait a minute wait a minute', 'a minute wait a minute']","[6, 5]",3,"['VS', 'SV']","[1, 1]"
ohman,['ohman'],[1],0,['V'],[0]
so sorry,['so sorry'],[2],1,['V'],[0]
the th the ught,['the th the ught'],[4],1,['V'],[0]
no no,['no no'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
and then,['and then'],[2],1,['V'],[0]
now,['now'],[1],0,['V'],[0]
the shoes,['the shoes'],[2],1,['V'],[0]
on shoes,['on shoes'],[2],1,['V'],[0]
is twos,['is twos'],[2],1,['V'],[0]
in two,['in two'],[2],1,['V'],[0]
and then byebye,['and then byebye'],[3],1,['V'],[0]
oh,['oh'],[1],0,['V'],[0]
and then,['and then'],[2],1,['V'],[0]
then tmu,['then tmu'],[2],1,['V'],[1]
and then,['and then'],[2],1,['V'],[0]
and then and then,['and then and then'],[4],1,['V'],[0]
thats alright,['thats alright'],[3],1,['SV'],[1]
okay,['okay'],[1],0,['V'],[0]
I I think its pretty good,['I I think its pretty good'],[6],2,['SV'],[1]
yes I couldnt forget,['yes I couldnt forget'],[5],1,['SV'],[1]
oh Ill tell you I I couldnt I I I fnu,['oh Ill tell you I I couldnt I I I fnu'],[12],2,['SVO'],[2]
I said,['I said'],[2],1,['SV'],[1]
xxx,['xxx'],[1],0,['V'],[0]
then,['then'],[1],0,['V'],[0]
and it was forty s,['and it was forty s'],[5],2,['SV'],[0]
no,['no'],[1],0,['V'],[0]
s,['s'],[1],0,['V'],[1]
yes yes,['yes yes'],[2],1,['V'],[0]
yeah its been awhile back,['yeah its been awhile back'],[5],0,['VS'],[0]
okay I had s,['okay I had s'],[4],1,['SVO'],[1]
but I I I I cant I dont think I know,"['I know', 'but I I I I cant I dont think I know']","[2, 13]",3,"['SV', 'SV']","[1, 1]"
but its been a long time,['but its been a long time'],[6],2,['SV'],[0]
okay,['okay'],[1],0,['V'],[0]
oh Ive lets see,"['oh Ive lets see', 'see']","[5, 1]",1,"['SV', 'V']","[0, 1]"
jumprope and and oh a little s,['jumprope and and oh a little s'],[7],3,['V'],[0]
he was just he was I I I couldnt,['he was just he was I I I couldnt'],[10],2,['SV'],[0]
we had wed,['we had wed'],[4],1,['SVO'],[1]
and then he,['and then he'],[3],1,['V'],[0]
and then we took the took the,"['the took', 'and then we took the took the']","[2, 7]",2,"['V', 'SVO']","[0, 1]"
you xxx this one here,['you xxx this one here'],[5],2,['V'],[0]
thats okay,['thats okay'],[3],1,['SV'],[1]
lets see,"['lets see', 'lets']","[2, 1]",1,"['SV', 'V']","[1, 1]"
letters,['letters'],[1],0,['V'],[0]
and she would have two two two two two,['and she would have two two two two two'],[9],2,['SVO'],[1]
and theres a theres a,"['a theres', 'and theres a theres a']","[3, 7]",2,"['V', 'VO']","[0, 1]"
I cant think,['I cant think'],[4],1,['SV'],[1]
but its good,['but its good'],[3],1,['V'],[0]
alright,['alright'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
alrightie,['alrightie'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
lets see,"['lets see', 'lets']","[2, 1]",1,"['SV', 'V']","[1, 1]"
okay lets see,['okay lets see'],[3],1,['SV'],[1]
church,['church'],[1],0,['V'],[0]
and I I I didnt like it there,['and I I I didnt like it there'],[9],1,['VSO'],[1]
but I love it now,['but I love it now'],[5],1,['SVO'],[1]
and and oh my my my my,['and and oh my my my my'],[7],0,['V'],[0]
its FirstnameC FirstnameC,['its FirstnameC FirstnameC'],[3],1,['V'],[0]
and she had had a rth the,['and she had had a rth the'],[7],2,['SVO'],[1]
yeah I know,['yeah I know'],[3],0,['VS'],[1]
yeah she,['yeah she'],[2],1,['V'],[0]
well its like,['well its like'],[3],2,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
soccer,['soccer'],[1],0,['V'],[0]
and he kicked it on,['and he kicked it on'],[5],1,['SVO'],[1]
and he says,['and he says'],[3],1,['SV'],[1]
then theres a theres a lets see boy,"['then theres a theres a lets see boy', 'a theres a lets see boy']","[10, 7]",4,"['VSO', 'VSO']","[1, 1]"
and alright okay,['and alright okay'],[3],1,['V'],[0]
he he he went,['he he he went'],[4],2,['SV'],[1]
,['nan'],[1],0,['V'],[0]
alright,['alright'],[1],0,['V'],[0]
oh okay,['oh okay'],[2],1,['V'],[0]
alright lets see,['alright lets see'],[3],2,['SV'],[1]
this is a theres a,"['a theres', 'this is a theres a']","[3, 6]",2,"['V', 'SV']","[0, 0]"
I know its a,['I know its a'],[4],2,['SVO'],[1]
oh yeah this is yeah,['oh yeah this is yeah'],[5],1,['VS'],[0]
okay,['okay'],[1],0,['V'],[0]
the cat,['the cat'],[2],1,['V'],[0]
and,['and'],[1],0,['V'],[0]
and o,['and o'],[2],1,['V'],[0]
and,['and'],[1],0,['V'],[0]
and,['and'],[1],0,['V'],[0]
and,['and'],[1],0,['V'],[0]
and theres a,['and theres a'],[4],1,['V'],[1]
oh well,['oh well'],[2],1,['V'],[0]
and,['and'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
yeah,['yeah'],[1],0,['V'],[0]
oh okay,['oh okay'],[2],1,['V'],[0]
and here,['and here'],[2],1,['V'],[0]
alright,['alright'],[1],0,['V'],[0]
and then the,['and then the'],[3],1,['V'],[0]
and then the other,['and then the other'],[4],1,['V'],[0]
yes,['yes'],[1],0,['V'],[0]
yes,['yes'],[1],0,['V'],[0]
yes,['yes'],[1],0,['V'],[0]
and then the princess,['and then the princess'],[4],1,['V'],[0]
yes and theres that,['yes and theres that'],[5],1,['V'],[1]
and the shoe,['and the shoe'],[3],1,['V'],[0]
he was one oclock,['he was one oclock'],[4],2,['SV'],[0]
and then hes his white slipper,['and then hes his white slipper'],[7],2,['SV'],[1]
and then then in here its right here,['and then then in here its right here'],[8],3,['V'],[0]
and but xxx she found,['and but xxx she found'],[5],1,['SV'],[1]
and the end,['and the end'],[3],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
i okay,['i okay'],[2],1,['SV'],[1]
can I,['can I'],[2],1,['VS'],[0]
okay,['okay'],[1],0,['V'],[0]
alright,['alright'],[1],0,['V'],[0]
Cinderella was very very good,['Cinderella was very very good'],[5],2,['SV'],[0]
she she had scrubbed,['she she had scrubbed'],[4],1,['SV'],[1]
and then the,['and then the'],[3],1,['V'],[0]
you the other sisters two s,['you the other sisters two s'],[6],2,['V'],[0]
and one s,['and one s'],[3],1,['V'],[0]
and and then then she they say,['and and then then she they say'],[7],2,['SV'],[1]
and she says,['and she says'],[3],1,['SV'],[1]
and she says,['and she says'],[3],1,['SV'],[1]
so so theres one,['so so theres one'],[5],1,['V'],[1]
and the and the ttsu,['and the and the ttsu'],[5],2,['V'],[0]
and and and the all the,['and and and the all the'],[6],3,['V'],[0]
and so,['and so'],[2],1,['V'],[0]
and she says,['and she says'],[3],1,['SV'],[1]
and and she dance,['and and she dance'],[4],1,['SV'],[1]
and then she says,['and then she says'],[4],1,['SV'],[1]
and so she she lit s,['and so she she lit s'],[6],2,['SVO'],[1]
and then she she walked on at the,['and then she she walked on at the'],[8],2,['SV'],[1]
okay,['okay'],[1],0,['V'],[0]
and then everything,['and then everything'],[3],1,['V'],[0]
and then,['and then'],[2],1,['V'],[0]
so she said and she said,"['she said', 'so she said and she said']","[2, 6]",2,"['SV', 'SV']","[1, 1]"
and,['and'],[1],0,['V'],[0]
and happy after all,['and happy after all'],[4],2,['V'],[0]
whew,['whew'],[1],0,['V'],[0]
,['nan'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
alright,['alright'],[1],0,['V'],[0]
s,['s'],[1],0,['V'],[1]
a,['a'],[1],0,['V'],[0]
and I like,['and I like'],[3],1,['SV'],[1]
tee,['tee'],[1],0,['V'],[0]
lets see,"['lets see', 'lets']","[2, 1]",1,"['SV', 'V']","[1, 1]"
oh lets see what,['oh lets see what'],[4],2,['SV'],[1]
well it its good with,['well it its good with'],[5],1,['SV'],[0]
well lets see,['well lets see'],[3],1,['SV'],[1]
and Ill eat it up and and,['and Ill eat it up and and'],[7],1,['SVO'],[1]
thats okay,['thats okay'],[3],1,['SV'],[1]
just not too good but improving,"['improving', 'just not too good but improving']","[1, 6]",1,"['V', 'V']","[1, 0]"
oh yes,['oh yes'],[2],1,['V'],[0]
October twenty six nineteen ninety nine,['October twenty six nineteen ninety nine'],[6],2,['V'],[0]
I remember falling off the chair and and nder n wondering what happened to me,"['falling off the chair and and nder n wondering what happened to me', 'I remember falling off the chair and and nder n wondering what happened to me']","[13, 15]",5,"['VS', 'SV']","[1, 1]"
and I couldnt get up,['and I couldnt get up'],[6],1,['SV'],[1]
and I it was morning,['and I it was morning'],[5],1,['SV'],[0]
and it wasnt until the afternoon that I called FirstnameA,['and it wasnt until the afternoon that I called FirstnameA'],[11],4,['SV'],[0]
but I couldnt say anything,['but I couldnt say anything'],[6],1,['SVO'],[1]
I said,['I said'],[2],1,['SV'],[1]
and she said,['and she said'],[3],1,['SV'],[1]
and thats when she called the ambulance,"['and thats when she called the ambulance', 'when she called the ambulance']","[8, 5]",3,"['SVO', 'SVO']","[1, 1]"
well we had one one month in HeathSouth,['well we had one one month in HeathSouth'],[8],2,['SVO'],[1]
speech therapy some physical therapy occupational therapy,['speech therapy some physical therapy occupational therapy'],[7],3,['VO'],[0]
and then after after one month I had continued the speech therapy about,['and then after after one month I had continued the speech therapy about'],[13],3,['SVO'],[1]
and then she said,['and then she said'],[4],1,['SV'],[1]
so I went home,['so I went home'],[4],1,['SV'],[1]
and I lived by my by myself,['and I lived by my by myself'],[7],2,['SV'],[1]
but I the friend keep took pity me on me and she said,"['but I the friend keep took pity me on me', 'took pity me on me']","[10, 5]",4,"['SVO', 'VO']","[1, 1]"
and she been doing for nine years now,['and she been doing for nine years now'],[8],3,['SV'],[1]
and reading is reading is m continued all the time,['and reading is reading is m continued all the time'],[10],3,['SV'],[2]
and all all of its better,['and all all of its better'],[6],3,['V'],[0]
I can read the paper and the books and,['I can read the paper and the books and'],[9],3,['SVO'],[1]
yes it sure was,['yes it sure was'],[4],1,['SV'],[0]
sure was,['sure was'],[2],1,['V'],[0]
mhm,['mhm'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
well the I could remember FirstnameA died,"['died', 'well the I could remember FirstnameA died']","[1, 7]",1,"['V', 'SV']","[1, 1]"
lets see,"['lets see', 'lets']","[2, 1]",1,"['SV', 'V']","[1, 1]"
a year ago in a few months,['a year ago in a few months'],[7],3,['V'],[0]
she had a brain tumor,['she had a brain tumor'],[5],2,['SVO'],[1]
she was only fifty five,['she was only fifty five'],[5],2,['SV'],[0]
and she had agn I she had a diagnose it the doctor diagnosed it one year before,['and she had agn I she had a diagnose it the doctor diagnosed it one year before'],[17],1,['SVO'],[2]
and he said,['and he said'],[3],1,['SV'],[1]
and so she did,['and so she did'],[4],1,['SV'],[1]
she had therapy and no chemotherapy and radiation therapy and and nothing helped,"['nothing helped', 'she had therapy and no chemotherapy and radiation therapy and and nothing helped']","[2, 13]",4,"['SV', 'SVO']","[1, 1]"
but just like TedKennedy,['but just like TedKennedy'],[4],1,['V'],[0]
she did the same thing,['she did the same thing'],[5],2,['SVO'],[1]
yeah yes,['yeah yes'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
the kid was playing with a soccer ball,['the kid was playing with a soccer ball'],[8],3,['SV'],[1]
and he all the sudden he he hit it over he hit it into the window,"['and he all the sudden he he hit it over he hit it into the window', 'he hit it into the window']","[16, 6]",4,"['SVO', 'SVO']","[1, 1]"
and he broke the window,['and he broke the window'],[5],2,['SVO'],[1]
and the man inside he he was he was wondering what happened,"['he was wondering what happened', 'and the man inside he he was he was wondering what happened']","[5, 12]",3,"['SV', 'SV']","[1, 1]"
and he looked out with the window and saw nothing,"['saw nothing', 'and he looked out with the window and saw nothing']","[2, 10]",3,"['VO', 'SVO']","[1, 1]"
okay,['okay'],[1],0,['V'],[0]
Johnny was going to school and he the it looked like rain,"['he the it looked like rain', 'Johnny was going to school and he the it looked like rain']","[6, 12]",3,"['SV', 'SV']","[1, 1]"
and his mother said,['and his mother said'],[4],2,['SV'],[1]
he said,['he said'],[2],1,['SV'],[1]
and he started out and he started to rain,"['he started to rain', 'and he started out and he started to rain']","[4, 9]",3,"['SV', 'SV']","[2, 2]"
and then rain harder,['and then rain harder'],[4],1,['V'],[1]
and then so he came home soaking wet,"['and then so he came home soaking wet', 'soaking']","[8, 1]",1,"['SV', 'V']","[1, 1]"
and then the mother gave him the umbrella and he felt better,"['and then the mother gave him the umbrella and he felt better', 'he felt better']","[12, 3]",2,"['SVO', 'SV']","[1, 1]"
well I think its the the beginning was the cat kmu,['well I think its the the beginning was the cat kmu'],[11],3,['SV'],[1]
and like cats do he sit down,['and like cats do he sit down'],[7],2,['SV'],[1]
anyway the girl was who was the cats mistress said,['anyway the girl was who was the cats mistress said'],[10],4,['SV'],[1]
she was crying and,['she was crying and'],[4],1,['SV'],[1]
and so the her father said,['and so the her father said'],[6],2,['SV'],[1]
I Ill get the cat down,['I Ill get the cat down'],[6],2,['SVO'],[1]
and he climbed up and he couldnt get it,"['and he climbed up and he couldnt get it', 'he couldnt get it']","[10, 5]",2,"['SVO', 'SVO']","[2, 1]"
he was he was helpless up there,['he was he was helpless up there'],[7],4,['SV'],[0]
and and the dog was barking at everybody,['and and the dog was barking at everybody'],[8],2,['SV'],[1]
and so the firemen came with a ladder,['and so the firemen came with a ladder'],[8],3,['SV'],[1]
and hopefully they got the cat down,['and hopefully they got the cat down'],[7],2,['SVO'],[1]
mhm,['mhm'],[1],0,['V'],[0]
well this girl is caught in a thunderstorm a wash which is running very very hard with flood water,['well this girl is caught in a thunderstorm a wash which is running very very hard with flood water'],[19],5,['VOS'],[2]
and and the the fellow in the life jacket was the policeman fireman,['and and the the fellow in the life jacket was the policeman fireman'],[13],4,['SV'],[0]
he came,['he came'],[2],1,['SV'],[1]
and hes got a a belt he hes got going to give it or get it around her and he will save her,"['and hes got a a belt he hes got going to give it or get it around her and he will save her', 'he will save her']","[25, 4]",6,"['SVO', 'SVO']","[4, 1]"
you know that,['you know that'],[3],1,['SVO'],[1]
no,['no'],[1],0,['V'],[0]
well Cinderella is was a a maid I think for the for the family that had two ugly daughters,['well Cinderella is was a a maid I think for the for the family that had two ugly daughters'],[19],5,['SVO'],[0]
and they were envy envious of her for her beauty beauty,['and they were envy envious of her for her beauty beauty'],[11],4,['SV'],[0]
then the,['then the'],[2],1,['V'],[0]
lets see,"['lets see', 'lets']","[2, 1]",1,"['SV', 'V']","[1, 1]"
the in the castle they were giving a a a dance,['the in the castle they were giving a a a dance'],[11],4,['SVO'],[1]
and the ugly ugly daughters were invited,['and the ugly ugly daughters were invited'],[7],2,['V'],[1]
but Cinderella was not as she was a lowly person,['but Cinderella was not as she was a lowly person'],[10],3,['SV'],[0]
and so they they go to the dance and Cinderella was home,['and so they they go to the dance and Cinderella was home'],[12],3,['SV'],[1]
and her fairy godmother came to her and said,"['said', 'and her fairy godmother came to her and said']","[1, 9]",2,"['V', 'SV']","[1, 1]"
and she said,['and she said'],[3],1,['SV'],[1]
and so she had her her beautiful gown made up for her,['and so she had her her beautiful gown made up for her'],[12],4,['SVO'],[1]
and it fit just right,['and it fit just right'],[5],2,['SV'],[1]
and the shoes fit right,['and the shoes fit right'],[5],2,['SVO'],[1]
and the carriage was just right,['and the carriage was just right'],[6],2,['SV'],[0]
and she went to the dance,['and she went to the dance'],[6],3,['SV'],[1]
and she met the handsome princess,['and she met the handsome princess'],[6],2,['SVO'],[1]
and he danced with her and he he was spitten,"['and he danced with her and he he was spitten', 'he he was spitten']","[10, 4]",2,"['SV', 'V']","[2, 1]"
and but the the twelve oclock all bets were off,['and but the the twelve oclock all bets were off'],[10],2,['SV'],[0]
the she hadta go home,['the she hadta go home'],[5],2,['SV'],[1]
and the something turned out into a punkin,['and the something turned out into a punkin'],[8],3,['SV'],[1]
I dont know,['I dont know'],[4],1,['SV'],[1]
and so she went home,['and so she went home'],[5],1,['SV'],[1]
and the the the next day the princes man came in or came came to the house and he wanted to know whom who wore the slipper,"['and the the the next day the princes man came in or came came to the house and he wanted to know whom who wore the slipper', 'came to the house', 'came', 'he wanted to know whom who wore the slipper']","[27, 4, 1, 9]",6,"['SVO', 'V', 'V', 'SVO']","[2, 1, 1, 2]"
and the two ugly girls they had big feet,"['and the two ugly girls they had big feet', 'they had big feet']","[9, 4]",3,"['VSO', 'SVO']","[0, 1]"
they didnt fit,['they didnt fit'],[4],2,['SV'],[0]
and so she,['and so she'],[3],1,['V'],[0]
and it fit,['and it fit'],[3],1,['SV'],[1]
and he he said,['and he he said'],[4],1,['SV'],[1]
and and he,['and and he'],[3],1,['V'],[0]
and they lived happily after ever after,['and they lived happily after ever after'],[7],2,['SV'],[1]
mhm,['mhm'],[1],0,['V'],[0]
a peanut butter n,['a peanut butter n'],[4],1,['V'],[0]
you take a a rye bread,['you take a a rye bread'],[6],2,['SVO'],[1]
seems to me rye bread,['seems to me rye bread'],[5],2,['V'],[1]
and I pit,['and I pit'],[3],1,['SV'],[1]
and put the jam on one slice,['and put the jam on one slice'],[7],3,['VO'],[1]
and jelly,['and jelly'],[2],1,['V'],[0]
jelly,['jelly'],[1],0,['V'],[0]
jelly jam yeah,['jelly jam yeah'],[3],1,['V'],[0]
and then you,['and then you'],[3],1,['V'],[0]
its very hard,['its very hard'],[3],1,['V'],[0]
youknow its it but it good,['youknow its it but it good'],[6],2,['VOS'],[1]
my speech,['my speech'],[2],1,['V'],[0]
but its alright,['but its alright'],[3],1,['V'],[0]
s,['s'],[1],0,['V'],[1]
yep,['yep'],[1],0,['V'],[0]
a coma,['a coma'],[2],1,['V'],[0]
a coma,['a coma'],[2],1,['V'],[0]
a coma,['a coma'],[2],1,['V'],[0]
I was done,['I was done'],[3],1,['V'],[1]
coma,['coma'],[1],0,['V'],[0]
the one,['the one'],[2],1,['V'],[0]
its s,['its s'],[2],1,['V'],[0]
yep,['yep'],[1],0,['V'],[0]
and then okay but its its hard,['and then okay but its its hard'],[7],2,['V'],[0]
but its now its nice,['but its now its nice'],[5],2,['V'],[0]
well my stroke youknow,['well my stroke youknow'],[4],2,['SV'],[1]
but its good,['but its good'],[3],1,['V'],[0]
but now its nice,['but now its nice'],[4],1,['V'],[0]
but its hard,['but its hard'],[3],1,['V'],[0]
its its hard but its hard,['its its hard but its hard'],[6],2,['V'],[0]
Internet,['Internet'],[1],0,['V'],[0]
music,['music'],[1],0,['V'],[0]
the brain,['the brain'],[2],1,['V'],[0]
this,['this'],[1],0,['V'],[0]
homework,['homework'],[1],0,['V'],[0]
and stuff,['and stuff'],[2],1,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
a stroke,['a stroke'],[2],1,['V'],[0]
or,['or'],[1],0,['V'],[0]
desert,['desert'],[1],0,['V'],[0]
desert is nice,['desert is nice'],[3],1,['SV'],[0]
desert is a very calm and relax titiu,"['desert is a very calm and relax titiu', 'relax titiu']","[8, 2]",2,"['SVO', 'VO']","[0, 1]"
its excellent its its very very good,['its excellent its its very very good'],[7],2,['V'],[0]
but its hard,['but its hard'],[3],1,['V'],[0]
but its its,['but its its'],[3],1,['V'],[0]
my stroke its different but its hard,['my stroke its different but its hard'],[7],2,['V'],[0]
oh see,['oh see'],[2],1,['V'],[1]
mhm,['mhm'],[1],0,['V'],[0]
